TargetID	cd1.AVG_Signal	cd2.AVG_Signal	cd3.AVG_Signal	gat1.AVG_Signal	gat2.AVG_Signal	gat3.AVG_Signal
1700008E11RIK	2.9	0.0	1.2	0.0	1.5	0.9
1700008F19RIK	1.7	6.7	0.0	2.7	5.9	6.4
1700008F21RIK	0.0	0.0	0.0	0.0	0.0	2.9
1700008G05RIK	0.0	0.0	0.7	0.0	0.0	0.0
1700008H02RIK	72.6	43.3	74.8	36.9	32.7	44.7
1700008I05RIK	0.0	1.9	0.0	0.0	0.9	0.0
1700008J08RIK	2.3	1.1	0.0	0.0	3.3	4.4
1700008O03RIK	0.0	0.8	0.3	0.0	4.7	0.3
1700008P02RIK	0.6	0.0	1.4	0.0	0.0	0.4
1700008P20RIK	0.0	0.0	0.0	0.6	1.7	0.0
1700009C05RIK	0.0	0.0	0.5	0.5	1.5	0.1
1700009J07RIK	0.8	0.0	0.0	1.5	0.0	1.1
1700009N14RIK	0.2	0.0	0.0	0.4	0.0	0.0
1700009P03RIK	23.6	28.0	19.4	18.5	26.5	27.8
1700009P10RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700009P13RIK	9.1	1.8	3.7	5.1	7.1	9.0
1700009P17RIK	2.7	7.7	0.0	7.4	0.0	9.1
1700010A01RIK	8.7	11.1	8.2	2.9	6.8	6.9
1700010B08RIK	0.0	0.0	0.0	0.0	0.0	2.3
1700010C24RIK	0.0	0.0	0.0	1.2	0.2	0.0
1700010D01RIK	0.0	0.0	0.0	0.0	0.0	0.1
1700010H15RIK	0.0	2.2	0.4	5.4	0.7	2.1
1700010H22RIK	0.0	0.8	0.0	0.0	0.0	0.0
1700010I14RIK	0.0	0.0	0.0	0.0	1.6	0.0
1700010L04RIK	0.0	2.9	1.1	3.0	0.3	2.6
1700010M06RIK	0.0	0.0	0.4	1.7	1.9	0.3
1700010M22RIK	0.5	0.0	0.0	0.0	0.8	0.0
1700011A15RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700011E24RIK	0.0	0.5	0.0	3.4	0.0	1.1
1700011F03RIK	0.0	2.4	1.8	0.0	2.5	0.0
1700011F14RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700011H14RIK	0.0	0.0	0.0	2.8	0.0	0.4
1700011H22RIK	0.0	0.0	0.0	0.6	0.0	0.0
1700011I03RIK	0.9	0.0	2.1	0.2	0.0	2.8
1700011J10RIK	15.7	6.6	11.7	15.5	21.9	27.8
1700011K15RIK	0.0	0.0	0.0	1.1	0.0	0.0
1700011L22RIK	0.2	0.3	0.0	0.0	0.0	0.0
1700011M02RIK	5.7	4.2	0.0	0.2	2.8	3.3
1700012A03RIK	1.2	0.0	0.0	0.7	0.0	1.6
1700012A16RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700012B07RIK	0.0	1.6	0.9	0.0	1.6	0.0
1700012B09RIK	0.0	0.0	1.4	0.0	0.0	3.3
1700012B15RIK	0.0	0.1	0.4	0.0	2.3	0.3
1700012C15RIK	0.0	0.6	0.0	0.0	0.0	0.0
1700012F10RIK	3.1	1.1	0.7	7.5	2.8	0.0
1700012F11RIK	2.7	3.6	2.3	5.3	2.1	1.4
1700012H05RIK	0.0	0.0	0.0	0.0	0.1	0.0
1700012H17RIK	5.5	5.2	4.3	3.8	16.7	3.7
1700012K20RIK	0.8	3.5	1.6	2.4	1.9	0.0
1700012L04RIK	6.2	0.4	10.2	4.5	4.4	0.7
1700012M13RIK	0.0	2.8	0.0	1.5	0.0	2.6
1700012M14RIK	0.1	0.0	0.0	0.0	0.0	0.0
1700012O15RIK	4.1	8.9	6.8	9.6	7.1	3.3
1700012P22RIK	0.9	0.4	2.3	0.5	0.0	0.0
1700013A01RIK	176.0	157.3	123.0	167.0	70.5	118.7
1700013B16RIK	0.1	4.3	0.0	0.0	2.3	0.0
1700013D24RIK	2.5	0.0	0.0	0.1	0.0	0.0
1700013E18RIK	3.3	1.5	3.5	2.3	1.8	3.4
1700013F07RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700013G10RIK	56.8	34.1	139.4	11.3	14.1	23.4
1700013G24RIK	0.0	0.5	6.2	0.0	0.3	0.0
1700013H16RIK	0.0	2.7	0.0	3.0	0.0	1.6
1700013N18RIK	0.6	3.4	3.3	0.8	1.4	0.0
1700014B07RIK	2.7	0.7	0.9	0.0	0.0	0.9
1700014B12RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700014D04RIK	2.9	3.6	6.1	0.1	0.0	1.1
1700014N06RIK	0.0	0.0	0.0	0.0	0.0	1.8
1700015E05RIK	42.3	26.5	24.0	29.6	11.3	17.3
1700015E13RIK	7.9	0.0	2.4	1.3	1.9	3.5
1700015F03RIK	1.9	0.0	0.0	2.0	0.0	0.0
1700015L13RIK	2.5	4.0	5.4	5.0	2.7	1.0
1700016A15RIK	24.4	19.9	26.1	34.4	22.6	26.6
1700016B15RIK	1.9	0.0	0.9	0.5	0.2	0.0
1700016C15RIK	0.0	0.0	1.6	2.4	2.1	0.0
1700016D02RIK	0.0	0.4	0.0	0.0	2.8	3.6
1700016D06RIK	1.6	3.6	8.2	1.7	3.2	1.0
1700016D18RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700016G05RIK	2.1	2.1	0.0	0.0	1.3	0.0
1700016H13RIK	0.8	0.0	0.9	0.0	2.3	0.1
1700016J18RIK	0.5	0.0	0.0	0.0	0.0	1.6
1700016K13RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700016K19RIK	1.2	3.5	0.0	0.4	0.9	0.6
1700016L04RIK	0.0	0.0	1.0	0.0	0.0	0.0
1700016L21RIK	3.7	0.2	2.7	0.6	1.4	2.6
1700016M24RIK	0.0	1.4	0.0	0.1	0.2	1.8
1700017B05RIK	0.0	1.1	0.0	0.0	0.0	0.0
1700017D01RIK	0.0	0.5	3.1	0.6	2.8	2.0
1700017G19RIK	0.7	8.3	1.3	9.6	2.4	4.2
1700017N19RIK	0.0	0.1	0.0	0.4	0.0	0.0
1700018B24RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700018C11RIK	0.0	2.9	0.4	2.1	3.6	0.6
1700018F24RIK	0.0	0.0	1.4	1.0	2.6	1.5
1700018G05RIK	5.7	2.2	5.9	1.1	0.0	3.6
1700018L24RIK	3.5	1.8	3.9	0.0	0.0	0.0
1700019A02RIK	0.0	0.6	1.1	0.0	0.0	0.0
1700019B03RIK	0.4	0.0	0.7	0.0	0.0	1.9
1700019B21RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700019D03RIK	6.9	6.9	0.0	0.0	0.7	4.6
1700019E19RIK	18.9	7.7	9.7	4.1	9.4	16.8
1700019G17RIK	1.9	1.7	0.0	1.7	0.0	3.5
1700019H03RIK	28.1	38.8	80.9	42.7	75.8	37.8
1700019J19RIK	3.0	0.0	3.0	0.0	0.3	0.0
1700019L03RIK	2.1	3.0	1.2	6.3	1.1	2.3
1700019M22RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700019N12RIK	1.1	0.0	1.6	1.7	2.6	0.0
1700019N19RIK	0.6	0.0	0.5	3.0	0.0	0.0
1700019O17RIK	0.0	0.0	0.5	1.1	2.7	0.0
1700020A23RIK	0.0	0.3	0.0	0.0	0.0	2.5
1700020C07RIK	6.7	4.4	8.5	0.3	4.4	0.6
1700020C11RIK	2.7	11.3	7.3	5.5	13.6	5.1
1700020D05RIK	0.8	0.0	7.8	4.2	6.5	4.6
1700020G18RIK	0.0	1.2	0.7	1.1	0.0	0.0
1700020I14RIK	8.1	8.7	7.6	9.5	10.2	10.5
1700020I22RIK	2.5	1.6	0.0	0.0	0.0	0.0
1700020L13RIK	0.0	0.0	1.0	0.0	0.0	0.0
1700020L24RIK	10.1	22.9	9.3	30.5	138.3	24.9
1700020M10RIK	2.1	0.0	0.0	1.3	0.9	1.4
1700020N01RIK	2.3	1.8	0.9	0.0	0.6	0.0
1700020N15RIK	3.1	3.6	4.1	1.9	4.5	2.0
1700020N17RIK	0.0	1.9	0.0	0.0	0.7	0.0
1700020N18RIK	1.0	2.6	1.6	0.0	0.7	0.0
1700020O03RIK	6.6	7.5	7.7	3.3	14.9	12.0
1700021A07RIK	0.7	0.0	2.3	0.6	1.1	0.9
1700021C14RIK	159.6	88.2	146.2	71.1	86.4	116.4
1700021E15RIK	0.7	0.3	1.9	0.6	0.0	0.0
1700021F05RIK	115.7	128.3	160.8	282.0	232.5	164.3
1700021F07RIK	1.5	2.5	0.5	2.8	2.3	0.4
1700021I09RIK	0.0	0.0	0.0	2.2	0.0	0.0
1700021J08RIK	0.0	1.1	2.1	0.4	0.8	1.0
1700021K02RIK	1.0	2.1	0.0	0.0	0.4	0.1
1700021K10RIK	0.6	4.5	0.0	8.2	1.2	0.1
1700021K14RIK	0.0	0.3	0.0	2.9	1.0	0.0
1700021K19RIK	68.9	138.1	231.5	59.9	75.6	201.9
1700021O21RIK	6.0	1.3	0.8	2.6	3.3	4.0
1700021P04RIK	5.2	1.0	7.9	6.5	2.8	0.0
1700021P10RIK	1.5	0.0	0.0	1.9	0.4	2.6
1700021P22RIK	3.9	1.0	1.8	0.0	2.5	2.2
1700022A21RIK	0.0	2.0	0.0	2.3	1.6	0.0
1700022C21RIK	7.1	9.4	6.1	12.2	7.6	9.3
1700022F17RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700022I11RIK	0.0	0.0	0.9	0.0	0.0	0.0
1700022J01RIK	23.1	21.7	19.2	12.2	13.2	30.8
1700022K14RIK	0.4	0.6	1.0	0.7	0.0	0.0
1700022L20RIK	0.6	2.0	1.9	2.9	2.1	1.6
1700022N22RIK	3.7	6.0	7.2	0.0	3.0	6.4
1700022P15RIK	0.0	0.0	0.2	0.0	2.8	2.4
1700022P22RIK	1.0	0.0	0.0	0.0	0.0	0.0
1700023A16RIK	1.2	0.0	0.0	0.0	0.0	0.7
1700023B02RIK	36.8	41.1	38.9	48.9	26.6	31.9
1700023B23RIK	0.9	3.2	6.0	8.3	11.2	0.5
1700023C21RIK	0.0	0.0	1.7	0.0	1.0	1.4
1700023D19RIK	0.8	0.4	0.0	0.7	1.1	0.0
1700023E05RIK	0.6	0.0	0.0	0.0	1.5	0.0
1700023F06RIK	0.1	3.9	3.5	0.0	1.7	2.6
1700023G08RIK	2.4	0.0	0.0	0.8	2.7	0.0
1700023I07RIK	0.0	1.5	0.0	0.3	2.0	0.0
1700023L04RIK	0.0	3.3	0.0	0.0	0.4	0.0
1700023M03RIK	6.4	26.8	40.9	92.2	89.4	69.6
1700024B05RIK	0.5	1.7	0.6	0.6	3.3	0.0
1700024C24RIK	0.0	0.5	0.7	0.9	2.4	0.0
1700024D23RIK	0.0	0.0	0.4	0.0	0.0	0.0
1700024G10RIK	0.8	4.1	0.5	0.0	0.0	0.0
1700024G13RIK	5.0	3.7	0.4	4.7	3.5	0.0
1700024J04RIK	0.0	0.1	0.8	0.0	0.5	0.0
1700024P04RIK	0.0	0.0	0.0	0.0	0.7	0.0
1700024P12RIK	0.1	0.1	3.8	0.0	1.2	0.0
1700024P16RIK	0.3	0.0	0.0	1.4	0.0	2.3
1700025B11RIK	0.0	0.0	0.0	1.0	0.1	1.1
1700025D03RIK	0.0	0.0	3.2	0.0	0.0	0.7
1700025E21RIK	0.0	1.5	0.0	0.0	0.0	0.0
1700025F22RIK	0.0	2.0	0.0	0.0	0.0	0.7
1700025F24RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700025G04RIK	25.9	64.9	50.9	46.6	103.6	62.3
1700025H01RIK	0.7	1.2	3.2	3.7	2.9	1.5
1700025K23RIK	13.5	13.8	11.3	4.4	14.3	15.9
1700025K24RIK	0.0	0.0	0.0	0.0	0.4	2.6
1700025O08RIK	0.3	0.0	1.0	0.0	0.0	0.0
1700026D08RIK	0.0	0.0	0.4	0.0	1.4	0.5
1700026J04RIK	0.0	0.2	0.0	0.0	0.0	0.3
1700026J12RIK	0.0	1.1	0.0	1.7	1.2	2.0
1700026L06RIK	6.7	12.6	7.3	4.7	26.4	17.5
1700026N04RIK	0.0	0.8	0.0	3.0	3.8	0.0
1700026N20RIK	0.0	0.2	0.0	0.0	0.0	0.0
1700027A07RIK	1.9	0.0	0.0	0.5	0.0	0.0
1700027A23RIK	8.0	8.0	2.1	0.0	0.5	2.7
1700027D21RIK	1.1	0.0	0.0	2.6	0.0	0.0
1700027F06RIK	0.0	2.2	2.7	3.7	0.0	0.2
1700027I24RIK	0.0	0.0	0.5	0.1	0.8	1.9
1700027J07RIK	0.0	0.9	0.5	1.7	11.1	5.7
1700027L20RIK	0.0	1.6	0.0	1.6	0.0	0.0
1700027M01RIK	297.1	237.4	352.0	350.6	422.8	425.2
1700027N10RIK	3.6	4.6	4.5	5.8	22.5	4.3
1700028D13RIK	8.9	5.4	7.2	8.2	5.4	2.9
1700028G04RIK	4.7	5.9	3.5	2.6	1.7	1.6
1700028I04RIK	5.2	7.1	8.3	8.3	5.7	2.2
1700028I16RIK	10.9	15.7	34.2	3.4	0.1	6.3
1700028J19RIK	0.0	3.0	1.6	0.0	0.1	1.0
1700028K03RIK	0.0	0.0	0.0	0.1	0.0	0.7
1700028M03RIK	0.0	0.6	0.0	0.0	0.0	0.0
1700028N14RIK	9.8	5.6	2.0	2.6	1.1	2.0
1700028P14RIK	0.4	0.0	0.9	0.0	0.0	0.0
1700029F09RIK	359.6	210.9	151.9	398.9	260.7	240.2
1700029F12RIK	0.0	0.0	0.8	0.0	0.9	0.0
1700029G01RIK	23.5	15.4	9.8	7.6	2.4	3.1
1700029H14RIK	0.0	0.0	0.0	0.8	0.0	0.0
1700029I01RIK	1.9	0.0	3.2	3.6	0.0	9.2
1700029I08RIK	1.5	4.1	1.0	1.7	3.7	4.5
1700029I15RIK	4.9	8.5	8.8	0.2	7.8	8.2
1700029J07RIK	15.0	12.3	28.8	0.4	2.8	10.0
1700029K01RIK	0.1	0.0	0.1	0.0	0.0	2.2
1700029M20RIK	2.1	0.0	2.6	2.9	0.0	1.3
1700029P11RIK	34.8	40.8	27.7	41.2	41.9	33.5
1700030C10RIK	0.0	1.0	1.5	3.3	0.0	0.2
1700030E15RIK	1.9	0.0	0.0	0.0	0.0	0.0
1700030F18RIK	0.2	0.0	1.2	0.0	0.2	0.0
1700030G05RIK	0.0	0.0	0.0	0.0	0.3	0.0
1700030G11RIK	1.0	0.0	0.0	1.5	0.0	0.4
1700030J15RIK	3.2	0.0	2.4	0.0	0.0	0.0
1700030J22RIK	5.5	0.0	3.1	0.0	3.9	2.2
1700030K09RIK	79.5	41.4	139.0	41.9	46.6	86.6
1700030N03RIK	0.0	0.0	0.0	3.6	4.1	0.2
1700031F05RIK	0.0	0.0	0.2	0.0	0.0	0.0
1700031F13RIK	0.0	0.0	0.0	3.4	0.0	0.4
1700034E13RIK	0.0	1.0	2.1	4.1	0.1	0.0
1700034F02RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700034H14RIK	51.5	67.3	80.2	136.3	104.3	125.5
1700034H15RIK	0.9	0.0	0.0	0.0	0.0	0.0
1700034I23RIK	1.6	0.0	0.0	0.0	1.1	0.0
1700034J05RIK	1.5	2.0	0.0	0.0	1.6	0.0
1700034M03RIK	0.0	0.0	0.6	1.5	1.6	2.7
1700034O15RIK	0.9	2.5	0.2	1.4	0.0	2.1
1700034P14RIK	7.1	7.5	3.9	7.9	0.9	2.0
1700036A12RIK	0.0	2.2	1.1	0.5	3.0	0.1
1700036D21RIK	0.0	0.0	6.6	0.0	2.5	0.0
1700037C18RIK	2.8	3.6	4.0	0.0	3.6	2.6
1700037H04RIK	371.7	609.7	352.5	784.8	733.0	393.1
1700037N05RIK	0.3	0.9	0.0	0.0	0.9	0.2
1700038P13RIK	0.0	0.0	1.9	0.0	2.0	0.6
1700039E15RIK	0.0	0.0	1.0	0.0	0.0	0.0
1700040A22RIK	2.8	0.0	0.1	0.0	1.0	1.6
1700040D17RIK	1.2	0.3	0.0	0.0	0.0	0.0
1700040F17RIK	0.0	0.0	1.8	0.6	0.0	0.6
1700040I03RIK	15.7	11.0	11.8	23.1	18.3	16.6
1700040L02RIK	0.0	0.0	0.0	0.0	0.0	0.3
1700040N02RIK	0.0	0.0	3.1	0.0	2.7	0.7
1700041B20RIK	103.6	93.8	115.4	145.8	288.7	180.2
1700041C02RIK	1.8	0.0	0.0	0.1	0.0	0.0
1700041E20RIK	3.3	0.0	3.8	1.6	0.0	0.0
1700041G16RIK	1.8	3.4	4.0	4.7	3.4	3.0
1700041I07RIK	2.1	1.4	1.5	2.8	0.5	0.1
1700042B14RIK	0.0	0.8	0.0	3.0	1.5	0.0
1700042G07RIK	3.3	3.8	6.6	8.2	6.1	3.0
1700045I11RIK	0.0	2.7	0.6	0.4	0.0	1.3
1700045I19RIK	0.0	3.8	2.1	3.2	2.7	2.7
1700047G07RIK	0.9	5.1	3.4	8.3	0.6	0.0
1700047H18RIK	1.3	1.0	0.0	4.7	2.5	0.1
1700047I17RIK1	42.5	41.0	35.0	82.5	60.7	30.8
1700047I17RIK2	0.0	0.0	0.0	0.0	0.0	1.9
1700048F04RIK	0.0	3.6	1.3	1.6	1.4	2.1
1700048O20RIK	89.5	74.9	66.2	67.7	47.4	159.8
1700049G17RIK	0.0	1.1	1.3	1.4	0.0	0.0
1700049J03RIK	1.3	0.0	1.5	0.2	2.4	0.5
1700049K14RIK	0.0	1.5	0.0	0.0	0.0	0.0
1700049L16RIK	0.0	0.0	0.0	0.0	0.4	0.0
1700052I22RIK	1.3	0.0	2.9	3.6	3.1	0.0
1700052K11RIK	34.1	27.3	18.2	13.3	18.5	17.0
1700052N19RIK	23.5	53.1	49.0	39.6	58.7	57.5
1700052O22RIK	578.2	446.2	665.6	389.3	302.7	660.5
1700054A03RIK	4.2	0.0	0.8	0.0	0.0	0.0
1700054E11RIK	57.8	38.8	44.1	59.1	57.2	53.1
1700054F22RIK	1.8	0.6	0.6	3.8	3.3	4.8
1700054N08RIK	98.3	63.0	27.7	33.8	38.4	39.3
1700054O13RIK	0.0	0.0	0.0	0.0	0.0	1.5
1700054O19RIK	0.0	0.0	0.0	3.3	0.0	0.0
1700055D16RIK	0.6	1.6	3.1	0.0	0.7	0.0
1700055D18RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700055M20RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700055N04RIK	0.0	2.5	0.1	0.0	3.2	0.0
1700056E22RIK	0.0	0.0	0.6	1.4	2.9	5.3
1700057G04RIK	2.0	1.9	3.8	0.0	2.6	4.5
1700057H15RIK	4.7	3.6	4.0	7.0	4.0	4.1
1700057K13RIK	1.4	0.0	1.2	0.0	0.0	0.0
1700058C01RIK	0.0	0.0	4.6	0.0	0.0	0.0
1700058C13RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700058G18RIK	0.0	0.0	0.5	0.0	0.0	0.0
1700060C20RIK	0.0	0.0	0.0	1.6	0.0	0.0
1700060J05RIK	0.0	1.9	0.0	3.2	0.0	0.2
1700061G19RIK	0.2	1.3	0.3	1.8	6.8	1.8
1700061I17RIK	3.3	2.6	3.1	5.4	2.7	2.8
1700061J05RIK	0.0	3.5	5.4	1.7	7.0	4.5
1700063H04RIK	0.7	2.0	2.5	5.2	0.0	2.1
1700063I17RIK	1.4	0.0	0.0	0.3	0.0	4.5
1700063K16RIK	1.1	1.7	0.6	0.0	0.0	0.0
1700064D17RIK	3.2	4.6	3.6	2.9	0.0	0.0
1700064E03RIK	0.0	0.1	1.0	0.0	0.0	0.0
1700065A05RIK	5.5	6.7	4.0	5.0	2.3	2.8
1700065D16RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700065I17RIK	5.7	0.3	0.0	0.0	0.0	0.0
1700065J11RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700065O13RIK	4.9	6.5	9.4	3.2	19.6	13.3
1700066B19RIK	0.6	0.0	0.0	0.2	0.0	2.6
1700066J24RIK	0.0	0.5	2.3	1.7	1.3	1.3
1700066M21RIK	0.5	1.1	0.9	0.0	2.9	3.6
1700067C01RIK	0.9	0.0	0.0	0.0	0.0	0.0
1700067C04RIK	5.9	1.5	13.0	9.6	2.8	3.3
1700067K01RIK	0.1	1.3	3.8	3.9	0.0	3.0
1700067P10RIK	3.2	0.0	3.2	4.6	4.6	0.0
1700069B07RIK	3.2	2.1	1.2	0.0	0.0	2.8
1700069L16RIK	2.9	6.1	1.4	5.7	5.6	3.9
1700071A11RIK	34.0	26.4	8.3	6.1	19.7	15.4
1700071K01RIK	5.3	5.8	4.7	19.2	11.5	13.0
1700072E05RIK	0.8	0.0	0.0	0.5	0.0	0.0
1700072H12RIK	1.9	0.0	0.0	0.0	0.0	0.0
1700072I22RIK	5.8	6.7	7.0	12.6	14.6	8.8
1700072O05RIK	2.3	0.0	1.1	0.9	2.7	0.6
1700073E17RIK	0.0	0.0	0.0	1.0	0.1	0.0
1700073K01RIK	4.6	5.5	8.7	2.6	5.4	10.4
1700074A11RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700074P13RIK	0.0	0.0	0.0	1.1	0.0	0.2
1700080E11RIK	1.5	0.0	0.0	0.1	1.0	3.7
1700080G18RIK	16.5	10.1	5.0	5.9	2.1	5.2
1700080O16RIK	0.0	0.0	0.0	0.7	0.0	0.0
1700080P15RIK	2.9	2.8	0.0	1.0	2.7	0.0
1700081D05RIK	1.2	6.3	0.2	0.8	3.3	3.9
1700081D17RIK	0.0	0.0	0.0	0.0	1.0	1.2
1700081H05RIK	47.5	88.2	76.0	123.9	56.5	61.5
1700081L16RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700082G03RIK	9.5	5.6	3.9	4.4	2.5	5.0
1700082M22RIK	3.8	4.9	0.0	4.9	4.9	2.8
1700084C01RIK	0.8	0.8	2.4	0.0	0.0	0.2
1700084C06RIK	0.0	0.0	0.0	0.0	0.0	1.9
1700084E18RIK	23.3	19.4	15.3	15.3	13.0	16.3
1700084J12RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700084M14RIK	0.0	0.0	0.0	2.3	0.0	0.0
1700084P21RIK	0.0	2.8	0.9	3.6	0.9	3.2
1700085A12RIK	0.0	0.1	0.0	0.0	0.0	0.0
1700085B03RIK	11.4	14.5	14.8	23.0	15.7	15.0
1700085B13RIK	7.1	7.0	5.7	4.4	6.8	2.9
1700085C21RIK	1.6	0.0	0.0	0.0	0.0	0.0
1700086D15RIK	0.0	0.0	0.0	0.0	0.2	0.0
1700086E08RIK	1.2	1.3	0.0	2.8	0.0	0.0
1700086G18RIK	7.0	6.1	2.9	2.7	4.5	5.2
1700086L19RIK	0.4	1.7	0.0	0.0	1.9	1.1
1700087I21RIK	5.2	11.3	6.5	6.1	8.7	10.8
1700088E04RIK	0.0	1.0	0.0	5.0	0.0	0.0
1700090G07RIK	0.0	0.5	0.0	2.5	2.3	0.0
1700091C19RIK	0.0	0.3	0.0	3.2	1.5	0.0
1700091H14RIK	1.7	0.0	1.7	0.0	0.0	0.0
1700092C17RIK	1.2	0.4	3.2	0.0	4.7	0.4
1700092K14RIK	2.1	1.0	0.0	2.5	2.6	2.4
1700092M07RIK	0.0	2.8	0.6	0.0	1.9	1.0
1700093E07RIK	0.0	0.0	0.0	0.0	0.4	1.0
1700093J21RIK	3.3	2.6	1.4	1.5	2.0	0.8
1700093K21RIK	1.5	0.0	0.2	0.0	0.5	0.2
1700094C09RIK	0.0	0.0	1.6	1.6	0.8	1.4
1700094D03RIK	3.0	6.8	4.9	4.2	4.9	5.4
1700094G20RIK	1.0	0.0	2.6	2.0	0.1	0.0
1700095D18RIK	0.0	0.0	0.0	3.1	0.0	0.0
1700095D23RIK	0.6	5.2	1.8	6.0	1.2	5.9
1700095G12RIK	0.7	0.0	0.0	1.5	0.0	1.2
1700095J03RIK	0.0	0.3	0.0	0.0	0.0	3.9
1700095J19RIK	1.7	2.2	0.8	1.1	2.0	2.9
1700095K08RIK	0.0	0.0	5.6	0.0	6.5	1.7
1700096C12RIK	9.9	6.0	12.1	0.0	0.0	1.4
1700096P03RIK	0.7	1.9	0.0	0.0	2.7	0.0
1700101C01RIK	6.7	6.6	5.2	1.2	7.8	10.1
1700101E01RIK	0.0	0.2	0.0	1.5	0.7	0.5
1700101I19RIK	0.0	3.2	0.0	0.0	0.0	1.9
1700102P08RIK	10.2	5.1	17.2	4.3	2.4	5.7
1700104A03RIK	0.0	1.1	0.0	1.7	0.0	0.4
1700104B16RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700105P06RIK	14.1	3.8	4.7	2.8	2.8	2.4
1700106J16RIK	0.6	0.0	1.7	0.0	0.0	0.0
1700106N22RIK	9.6	3.9	9.5	4.0	1.1	3.1
1700108F19RIK	0.0	0.0	0.0	0.0	1.5	1.1
1700108K13RIK	0.0	0.0	0.0	1.8	0.0	0.0
1700108L22RIK	69.1	71.5	40.5	134.9	80.5	67.0
1700108M19RIK	0.0	0.0	0.0	0.0	0.0	1.3
1700109F18RIK	3.2	1.6	0.0	2.5	0.0	0.0
1700109H08RIK	330.0	187.6	202.5	152.7	43.5	90.0
1700110M21RIK	0.4	0.0	0.2	6.5	0.0	3.5
1700110N18RIK	0.0	1.6	0.0	0.0	0.0	0.0
1700111D19RIK	0.0	0.9	0.0	0.0	0.0	0.0
1700111E14RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700112C13RIK	0.0	0.0	0.1	0.0	0.0	0.0
1700112D23RIK	1.0	0.0	2.7	9.0	1.6	1.5
1700112E06RIK	1.6	1.3	1.3	1.3	4.9	0.0
1700112H15RIK	0.0	0.8	1.0	0.0	0.0	0.2
1700112M01RIK	0.0	0.1	0.0	0.0	0.0	0.0
1700113H08RIK	0.0	1.1	0.0	0.0	2.5	0.0
1700113I01RIK	12.6	13.3	1.9	4.6	7.8	6.0
1700113I22RIK	2.8	0.2	0.9	0.0	1.8	0.0
1700113O17RIK	10.3	6.3	3.9	2.6	8.2	3.2
1700116B05RIK	0.0	1.2	0.9	0.0	0.0	0.0
1700120B06RIK	0.0	0.0	2.1	0.0	0.0	0.0
1700120B22RIK	1.3	1.1	0.0	2.4	0.1	0.0
1700120C01RIK	0.0	0.0	0.0	1.6	0.0	0.7
1700120C14RIK	11.2	7.0	5.3	0.9	7.1	6.5
1700120J03RIK	3.8	4.9	3.4	7.4	3.2	1.5
1700120K04RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700121M19RIK	0.0	2.2	0.0	1.2	7.7	2.8
1700122O11RIK	0.6	0.0	0.0	1.6	0.0	1.2
1700123A16RIK	25.5	17.5	14.2	14.0	12.1	22.2
1700123D08RIK	2.3	0.6	1.2	0.6	0.0	0.0
1700123I01RIK	0.0	0.0	0.0	0.0	0.0	0.0
1700123J19RIK	0.0	0.0	0.0	0.0	1.4	3.2
1700123K08RIK	0.3	0.0	0.0	0.0	0.0	1.3
1700123L14RIK	0.8	0.0	0.4	1.8	0.7	0.0
1700123M08RIK	1.5	3.5	0.1	0.2	2.3	0.0
1700123O12RIK	0.0	0.0	0.0	0.0	1.8	0.0
1700123O20RIK	179.2	162.2	112.1	151.5	226.1	172.2
1700124K17RIK	0.5	2.6	1.0	1.4	0.0	0.8
1700124P09RIK	0.0	2.3	0.0	0.0	0.0	0.0
1700125D06RIK	0.0	4.7	3.2	3.2	0.0	0.0
1700125F08RIK	1.0	0.0	0.0	2.0	1.2	0.0
1700125H20RIK	0.9	3.1	2.9	6.1	2.0	2.8
1700126L06RIK	5.8	2.6	3.2	3.1	1.9	4.1
1700126L10RIK	3.3	0.9	0.3	0.8	0.5	0.0
1700127D06RIK	0.0	0.0	0.2	3.1	0.0	0.3
1700127F24RIK	0.8	0.0	0.0	1.4	0.0	0.0
1700127G21RIK	5.9	2.7	3.6	6.9	5.9	2.3
