	SC	BMC
LOC381528	0.000123081864801	6.14654720135e-05
LOC381533	-4.20960941716e-05	-6.13220882405e-05
LOC381535	-1.54697469076e-05	-4.56041433608e-05
LOC381536	3.69629870368e-05	-1.77616123246e-05
LOC381539	-8.81056774e-06	-3.30549622765e-05
LOC381546	4.25247405204e-05	-3.6109187157e-05
LOC381547	4.29342636634e-05	-2.96936916839e-05
LOC381552	-1.91363278032e-05	1.07798670359e-05
LOC381556	2.04782743657e-05	-0.000101835993848
LOC381557	1.61375267974e-07	-5.41513113786e-05
LOC381558	-5.51217044699e-05	-4.24813650769e-05
LOC381561	-0.00183850945813	1.22243882342e-05
LOC381562	-7.6067398593e-05	-7.68467816159e-05
LOC381565	-7.16826198328e-06	-4.86594667922e-05
LOC381566	7.8222310675e-05	-0.000178693778365
LOC381571	-8.07017884019e-05	2.46818416598e-05
LOC381576	-2.27406801191e-06	-1.81176195578e-05
LOC381578	-9.62628982216e-05	0.000263040152639
LOC381579	-1.21334919173e-05	-2.99135400164e-05
LOC381585	4.54067654046e-05	3.50532869798e-05
LOC381586	-5.81807693123e-05	7.25222571596e-05
LOC381587	4.93436361059e-05	3.5480147386e-05
LOC381589	3.21909325884e-05	1.84579504567e-05
LOC381592	-9.60256120988e-06	5.55589555936e-05
LOC381593	-1.57436225199e-05	3.0816952665e-06
LOC381596	-7.60362996929e-05	-0.000118419310529
LOC381597	-8.44393200964e-05	4.72767786312e-05
LOC381602	0.000104597873088	6.17046041495e-06
LOC381604	-3.03921972599e-06	2.55220386408e-05
LOC381607	2.82108093697e-05	0.000114371598519
LOC381627	0.000109271953501	-0.00015350263769
LOC381629	0.00394025881124	0.00425319903863
LOC381630	-1.81206892368e-05	5.48604394762e-05
LOC381631	0.000113700100124	-4.64272560087e-05
LOC381635	1.16092517233e-06	2.07685640825e-05
LOC381637	-1.83317475746e-05	8.14032123192e-05
LOC381638	6.84212026658e-05	4.09148909643e-05
LOC381645	4.95235927734e-05	2.07027158445e-05
LOC381647	-4.15139534574e-05	9.45229993445e-06
LOC381649	0.0030602340281	0.00538656048688
LOC381650	-3.53858858841e-05	0.000127852452207
LOC381651	7.80496304456e-06	3.73612500846e-05
LOC381659	2.69764727499e-05	-5.90282185141e-05
LOC381660	8.84553281043e-05	1.87463325819e-05
LOC381663	-6.30458597995e-05	4.51939936357e-05
LOC381666	-7.7348734538e-06	5.5678752887e-05
LOC381668	-8.17712104739e-06	-4.01085592698e-05
LOC381670	9.43920573908e-05	-2.58376656058e-05
LOC381682	3.34974354211e-05	3.31403558851e-05
LOC381684	8.70008530965e-05	-5.52564606755e-05
LOC381687	-2.94057170324e-05	3.36976763124e-05
LOC381689	-5.25860560351e-05	-9.10929835364e-05
LOC381691	0.000186248319528	2.98671771444e-05
LOC381693	-2.37482136132e-05	3.93366851453e-05
LOC381694	-1.10494841653e-05	-8.48737749025e-05
LOC381700	-0.000175543660384	-1.68530170067e-05
LOC381702	-5.7081686004e-05	9.06155698769e-05
LOC381707	1.82773369966e-06	1.80215148767e-05
LOC381716	6.88081636087e-06	0.000101933929408
LOC381717	-5.06091152989e-05	5.46482607425e-05
LOC381719	1.3219156243e-05	-5.9493820134e-05
LOC381727	-2.00423800572e-05	-4.64775670748e-06
LOC381729	9.5003700179e-05	8.03294917022e-05
LOC381730	-5.29467142175e-05	-0.000324621026561
LOC381734	-2.64675572479e-05	1.0955018594e-05
LOC381735	-1.4457956708e-05	3.20517051568e-05
LOC381738	-5.42676136038e-05	-3.5222322933e-06
LOC381739	-0.00436639115132	5.9739383806e-05
LOC381740	3.65546739931e-06	-4.19531622913e-05
LOC381741	-4.84329457003e-05	-2.84138624273e-05
LOC381743	1.31725990252e-06	1.60664658503e-05
LOC381744	-2.08200621589e-05	-8.68960310578e-06
LOC381746	-5.64918490095e-05	3.00456745541e-05
LOC381747	-3.31016683844e-05	-0.000160271757577
LOC381754	5.66963813368e-05	1.29973937565e-05
LOC381755	-1.70543845346e-05	-1.60207271196e-05
LOC381770	0.000308871671718	0.000303375796519
LOC381773	-5.15488044e-05	6.17046041495e-06
LOC381774	0.106414094936	0.0128737282303
LOC381776	0.0137312073122	0.000142989669612
LOC381782	0.00194025756451	0.00037202517074
LOC381787	0.000322014768661	9.74522322201e-05
LOC381788	-3.91813070741e-05	-4.33985571368e-05
LOC381790	9.15989268555e-05	0.000109114833187
LOC381792	-5.87864772777e-06	3.99802634816e-05
LOC381793	-1.10824472577e-05	-5.06411335639e-05
LOC381799	-0.0569100947126	0.00339716138282
LOC381800	-6.32641920481e-05	-1.20036817592e-05
LOC381801	-0.000438387145018	-5.59530851761e-05
LOC381803	-1.36804241785e-05	-7.92241788606e-05
LOC381805	-6.33345523871e-05	-6.28752157687e-06
LOC381808	-0.0544981620812	-0.0350312339835
LOC381815	2.12748971621e-05	0.000155395413257
LOC381829	-5.18924418218e-06	-4.48320993335e-06
LOC381835	7.68488762083e-06	-9.35226738893e-05
LOC381839	7.8655514601e-05	-1.82763266588e-05
LOC381840	0.000118463694261	4.94537430113e-06
LOC381842	-6.71103457979e-06	-5.98148114359e-05
LOC381843	-3.1222840486e-06	-7.05081107278e-06
LOC381844	-2.03983955373e-05	1.89346635413e-05
LOC381851	-6.35128361385e-06	-5.68223139547e-05
LOC381852	5.26672454478e-06	4.94736985855e-05
LOC381853	-5.50332535166e-06	-7.49628427945e-05
LOC381855	-3.55342684084e-05	9.27078841786e-05
LOC381856	-7.37932560068e-05	-1.35514530002e-05
LOC381860	-3.48044481143e-05	0.000139966772548
LOC381862	-2.79457520865e-05	7.03006396568e-05
LOC381867	-9.63393163528e-06	2.02852243114e-05
LOC381873	-9.98949722589e-06	-6.04336354947e-05
LOC381880	1.26582401263e-05	-0.000107586237331
LOC381888	1.45672191254e-05	6.24597997598e-05
LOC381889	-0.000938181793268	-0.001640449558
LOC381890	9.42895523123e-05	9.65726606405e-05
LOC381891	-0.000346537036236	0.000174118313234
LOC381892	-0.000107590576626	0.00015147579918
LOC381895	9.24704767331e-05	9.22945184002e-05
LOC381897	-8.20360262678e-05	2.45765794392e-05
LOC381898	-7.1340046978e-05	-0.00219963983142
LOC381901	-7.89575767639e-05	-7.28182415667e-05
LOC381904	0.00349748124469	-0.0183368557749
LOC381907	-0.000101880655551	-2.40766824164e-05
LOC381912	-1.82945595687e-05	-5.34260935955e-05
LOC381917	-1.10683137565e-05	-2.705433752e-05
LOC381922	-7.15323444989e-05	0.000109729185041
LOC381925	1.58345326375e-05	1.34630437079e-05
LOC381931	3.64623578912e-05	4.86103734492e-06
LOC381936	4.64753664476e-05	-8.55949259855e-06
LOC381937	-3.70995001919e-08	-9.14007061569e-06
LOC381940	-6.23867294174e-05	-2.99243061969e-05
LOC381941	-0.000338894954934	0.000240304554899
LOC381946	1.51017586974e-05	7.01065739596e-06
LOC381947	0.00156546964194	0.000552195079863
LOC381955	-8.95389338936e-05	-8.37990667126e-05
LOC381957	0.00141326406281	0.00486612049554
LOC381963	-3.42910898849e-05	6.85852269789e-05
LOC381967	-1.67617705882e-05	-2.99243061969e-05
LOC381968	8.77703299934e-06	-2.30622579682e-05
LOC381971	-1.04076134953e-06	-5.35054896882e-05
LOC381972	-8.42816771855e-05	2.07696269298e-05
LOC381973	-3.49590002532e-05	-3.02130512363e-05
LOC381977	2.69490923359e-05	1.71806216711e-05
LOC381978	0.000105355169986	-0.0001251894538
LOC381981	4.29092721981e-05	-0.000194478380275
LOC381982	6.22978350228e-07	1.02287227411e-05
LOC381983	-3.35518701998e-05	-2.64672305666e-06
LOC381984	-2.668239615e-05	-1.08800880556e-05
LOC381985	7.41299254668e-06	1.22744672893e-05
LOC381986	4.06703179464e-05	3.02175898465e-05
LOC381992	-1.26336084344e-05	3.08523020748e-06
LOC381993	4.24074693836e-05	2.43804367821e-05
LOC381996	5.1026899304e-05	2.56588123294e-05
LOC381998	-1.95215803276e-05	-2.74543837742e-05
LOC381999	0.0150046488628	0.0455069188415
LOC382001	-6.28273098417e-05	6.08330498817e-05
LOC382002	-4.81101477008e-05	6.84616915112e-05
LOC382003	0.000112120797483	2.69861528095e-05
LOC382008	-3.07615684451e-05	-3.34465384902e-05
LOC382009	-3.00215127711e-06	7.10271197011e-05
LOC382010	0.000352320009493	0.0003018680075
LOC382012	1.3270416087e-05	1.45566520259e-05
LOC382013	0.000105007552044	-3.8445478696e-06
LOC382015	0.00137722286718	0.00141659054942
LOC382019	1.72989655289e-06	5.68893197507e-06
LOC382026	9.34751106234e-05	3.10207998712e-05
LOC382029	-2.06097307827e-05	7.79503789705e-05
LOC382031	-4.66916057911e-05	-3.13841118623e-05
LOC382039	-1.77452706733e-05	9.01370236623e-06
LOC382042	8.81383344343e-05	9.79619048568e-05
LOC382045	6.56261903183e-05	3.71347258379e-05
LOC382048	8.75601779365e-06	-3.40606909277e-05
LOC382050	-0.000310790538968	0.000254529952079
LOC382054	-4.72103484064e-05	-1.5937759966e-06
LOC382058	-9.95350697221e-05	-0.000757697080791
LOC382061	0.00284014037055	0.0108089985414
LOC382064	2.51621316784e-06	8.01217988109e-06
LOC382065	3.77431975176e-06	-4.14711641291e-05
LOC382069	-7.91607120439e-06	-2.16014251939e-05
LOC382070	-5.18342806234e-06	-4.80304403632e-07
LOC382074	0.000386224279541	-7.13725254454e-05
LOC382076	-6.93052685627e-06	-6.48835624291e-05
LOC382080	2.29952366863e-06	-2.68270230412e-05
LOC382081	6.45410029396e-05	-0.000139813054372
LOC382091	4.27247539003e-05	2.24525692665e-05
LOC382092	-0.0142132722801	-0.0100144832932
LOC382096	0.000533967453382	0.000105818150641
LOC382099	2.51665725032e-05	-0.00012660283391
LOC382100	-0.000127081871192	-2.48382146414e-05
LOC382102	-3.84497760905e-05	-7.94588690021e-05
LOC382106	4.56933424914e-07	-1.89924477385e-05
LOC382107	-1.04076134953e-06	-1.2209430689e-05
LOC382114	0.000230341361402	7.13967020049e-05
LOC382115	-3.6639120373e-05	3.72108643776e-05
LOC382118	-2.85454741237e-05	3.14857676331e-05
LOC382128	-0.000251649961336	-0.000416866475012
LOC382133	-1.38379844858e-05	-1.4409132109e-06
LOC382135	9.50487097466e-05	9.73245604634e-05
LOC382136	-9.58367003733e-05	-6.262589022e-05
LOC382138	3.60260516498e-05	9.70830053083e-05
LOC382139	7.63740417855e-06	-2.56162348604e-06
LOC382140	0.000109528825924	2.83992835381e-05
LOC382145	0.000212540841892	0.000352764208091
LOC382148	-5.20380674766e-06	6.47556609347e-06
LOC382153	6.04656626239e-05	-2.73682221115e-06
LOC382157	-0.00166445842286	-0.0026879940718
LOC382159	-1.48826044885e-05	-3.50000251502e-05
LOC382161	1.5726332299e-06	-3.87298869301e-05
LOC382163	0.000213587165321	-2.28273535084e-05
LOC382165	-1.58564115344e-05	1.30197923068e-05
LOC382171	2.22723060686e-05	-4.83506678222e-05
LOC382175	-1.14453088781e-05	-0.000191036097165
LOC382183	-5.12692807418e-05	3.58627930606e-05
LOC382184	-5.88915341078e-05	-1.35009974987e-05
LOC382191	1.85707036567e-05	-1.30667494432e-05
LOC382192	-3.11900144624e-05	-3.02445591818e-05
LOC382194	-7.65775803405e-06	7.3476005424e-05
LOC382196	-2.29390383232e-05	4.3811246734e-05
LOC382200	3.80075476605e-05	1.85573307913e-05
LOC382202	-5.30098815925e-06	3.53852377247e-05
LOC382213	7.54997175097e-05	0.000107114568717
LOC382218	-5.19361295182e-05	-5.98486123937e-05
LOC382223	6.50489452816e-05	1.5428525271e-05
LOC382228	2.40966134589e-05	-1.92121761453e-06
LOC382229	-1.03972624247e-06	1.41347900077e-05
LOC382230	-0.0334261573977	0.00584616969069
LOC382232	3.45979310578e-06	1.10657075874e-06
LOC382237	-0.00079116359994	8.83024933765e-05
LOC382238	-3.33506416744e-05	0.000127781089229
LOC382243	9.89795194975e-06	1.63181212676e-06
LOC382246	-2.59041216823e-06	5.8621737887e-05
LOC382250	-2.11134034091e-05	-2.08131908241e-06
LOC382255	4.6906993988e-05	-8.05654397608e-05
LOC382256	-2.22181324145e-05	-6.30381270377e-05
LOC382258	-8.85754294791e-05	-0.000181748711511
LOC382262	-7.74296279455e-05	-6.24203345656e-05
LOC382264	4.8876527221e-06	0.000321899366276
LOC382279	-3.04700679651e-05	-5.05899896971e-05
LOC382287	5.61706570881e-05	1.75915672503e-05
LOC382297	0.000102345040708	-1.57138488143e-05
LOC382308	-1.1226118927e-05	5.648111271e-05
LOC382321	0.000156010759656	-8.34368382245e-05
LOC382339	5.60978579571e-05	-0.000121047889127
LOC382358	8.91011985083e-05	5.26716056181e-05
LOC382361	4.31803474423e-05	-7.05433773145e-05
LOC382362	-1.35648499281e-05	-1.07269826308e-05
LOC382363	-2.49782723888e-05	-9.61881594214e-06
LOC382365	-3.57162777813e-05	6.30250980627e-06
LOC382369	-2.59462209109e-05	-3.96148753508e-05
LOC382371	5.68634552447e-06	-1.75924865951e-05
LOC382372	5.72398587916e-05	-2.61305457127e-05
LOC382376	5.66317323802e-05	2.11878861508e-05
LOC382381	0.000126618624028	2.26332632309e-05
LOC382383	4.56933424914e-07	-2.30186970745e-06
LOC382385	1.58238846945e-05	0.000152634510572
LOC382386	-4.67548238238e-05	-1.27851524461e-06
LOC382390	-2.77062492153e-05	1.50228372771e-05
LOC382391	-7.39867168769e-06	9.0096934689e-05
LOC382392	2.77900424853e-06	-0.000122027890553
LOC382393	-9.27608942073e-06	-9.49622386925e-06
LOC382401	8.82626397111e-05	3.68292688232e-05
LOC382405	-5.18026923335e-06	2.73649936091e-05
LOC382409	7.04538736502e-06	-0.000117435064018
LOC382412	1.88715987588e-06	9.27200426685e-05
LOC382418	2.0763644936e-05	-1.10439881465e-05
LOC382419	1.03258375034e-05	0.000218643171185
LOC382421	6.60726429519e-05	-8.62369753054e-06
LOC382425	1.85619096903e-06	8.1110369517e-06
LOC382429	-9.25331093657e-05	3.27319127715e-05
LOC382436	4.91715768023e-05	1.51253272603e-06
LOC382441	9.45159434598e-05	2.85862724853e-05
LOC382447	-8.06962451097e-06	1.9866478087e-05
LOC382449	1.43001759217e-05	3.13455372227e-05
LOC382451	1.57291078145e-05	-2.40152201816e-06
LOC382452	-9.23073777999e-07	6.7772214576e-05
LOC382454	-2.33800133415e-05	-2.72172495392e-06
LOC382461	6.09959148558e-05	-7.27682526284e-05
LOC382462	-2.57527099424e-05	0.000134481300499
LOC382464	6.2916431258e-06	-8.28673094683e-05
LOC382465	-7.05230914502e-05	2.2765745225e-05
LOC382477	-2.59524422415e-06	-6.60316504409e-05
LOC382478	-6.57249221042e-05	7.08962051763e-05
LOC382493	5.20616161243e-05	5.16828510559e-05
LOC382494	0.000129213511804	2.1344530302e-05
LOC382500	1.9709170647e-05	-1.79289422186e-05
LOC382502	-3.94607715909e-06	1.23409208299e-05
LOC382511	-2.6827092991e-05	-9.46360398904e-06
LOC382514	-1.78923172612e-05	8.79165209658e-06
LOC382515	0.000209439558547	5.21530553414e-05
LOC382524	-5.9748183363e-06	9.60218950323e-05
LOC382527	-8.47175661856e-05	-0.000533848938617
LOC382531	4.70742661593e-06	-2.27658286409e-05
LOC382541	-0.000100054984671	3.59873199943e-05
LOC382547	-4.48282156046e-06	6.17046041495e-06
LOC382553	-1.52305204737e-05	4.25239596087e-05
LOC382555	-0.000295831789415	-0.00423181292338
LOC382556	0.000112493465371	-1.64819910703e-05
LOC382557	-0.000467300909535	3.59865555673e-05
LOC382558	5.4769586139e-05	-2.42499079727e-05
LOC382560	-4.03281069005e-05	-1.19948929853e-06
LOC382564	4.41561450583e-05	-4.91326668579e-05
LOC382587	-1.50177891189e-05	2.8032480191e-05
LOC382588	1.88106628311e-05	-0.000101800673194
LOC382590	1.21333993062e-05	9.38320780023e-05
LOC382596	2.54736353648e-05	2.36584752168e-05
LOC382598	3.65932014886e-05	-8.83128329122e-05
LOC382602	1.37080027474e-06	6.34180809947e-05
LOC382606	4.11240082423e-06	5.39915286308e-06
LOC382608	-3.35984972688e-05	-8.74876176578e-05
LOC382630	-0.000110883764685	-0.000166327287948
LOC382646	0.00141443463876	0.00113399803145
LOC382651	-2.49665152393e-05	2.8240780493e-05
LOC382652	-5.20380674766e-06	-7.54177072728e-05
LOC382668	2.29873302016e-05	-2.64597164115e-05
LOC382669	-1.94985731605e-05	1.29913499005e-05
LOC382670	1.2195161733e-06	-7.40005304239e-06
LOC382673	5.74409777064e-06	-0.000125788719562
LOC382677	4.68381457947e-06	3.30304337731e-05
LOC382679	-0.000203648886328	0.000126719455114
LOC382683	7.88029508877e-05	8.42160864145e-05
LOC382686	-5.83458431997e-05	-3.95102085479e-05
LOC382687	-2.83104414701e-05	-0.000121354563043
LOC382691	-6.28326411768e-05	3.93845136791e-05
LOC382699	-0.000112887336544	-5.08327271675e-05
LOC382701	-0.000120618511072	5.741292556e-06
LOC382703	-3.11519300179e-05	2.81350656588e-05
LOC382706	-1.38531246077e-05	-8.48537779751e-06
LOC382707	-5.70949603422e-05	-4.77478298704e-05
LOC382708	-7.83650015441e-06	-9.33241421448e-05
LOC382713	-5.25423505138e-06	-3.69943935916e-05
LOC382715	-7.53187214936e-05	-8.41676566906e-05
LOC382720	-4.31819483463e-05	0.00010463517403
LOC382722	-2.08152269906e-06	8.01217988109e-06
LOC382728	-1.52530574084e-05	2.34982850999e-05
LOC382732	1.5198002684e-06	1.55080181637e-06
LOC382733	-1.88006691104e-05	-2.21346518551e-05
LOC382735	2.72325011615e-05	-4.74782666711e-05
LOC382744	-7.1828108758e-05	-0.000260502478232
LOC382746	2.64322667634e-05	-5.23196689968e-05
LOC382758	-5.44120309635e-05	6.55872092429e-05
LOC382760	-8.84017470716e-06	7.90921522364e-05
LOC382761	-1.06924174621e-05	-9.90320489222e-05
LOC382762	-4.35389733338e-06	5.30904840023e-05
LOC382765	-6.91532416218e-05	9.74228411044e-05
LOC382776	-3.32767089204e-05	-0.000175090179757
LOC382791	-3.38622921153e-05	-4.7787968912e-05
LOC382792	7.79866548501e-06	-3.08216894971e-05
LOC382796	-3.94234558095e-05	-2.02320807784e-05
LOC382801	-4.0416174331e-05	4.19328781499e-05
LOC382805	2.6537372778e-05	-2.50709550741e-05
LOC382809	-5.17619775224e-05	1.54261510374e-05
LOC382810	8.37401307431e-06	-8.9222498542e-06
LOC382813	5.64046442196e-06	-6.12895256046e-05
LOC382814	0.000110454513574	7.86960593037e-05
LOC382815	-3.70876586182e-05	-1.03581037339e-05
LOC382816	1.23977399547e-05	3.48966373011e-05
LOC382817	8.68251941617e-05	-1.96656549118e-06
LOC382818	0.000101082607741	-3.31047236296e-05
LOC382819	-2.58869528996e-06	6.55713940327e-05
LOC382824	-2.56508790241e-05	1.94309575091e-05
LOC382827	-1.29669345301e-05	-4.96470751803e-05
LOC382830	2.18660438796e-05	1.00269981743e-05
LOC382844	2.06305488265e-05	5.32298292598e-05
LOC382846	-3.48092712052e-05	-2.76869443823e-05
LOC382849	3.1985339744e-06	-4.08164472007e-05
LOC382851	-2.59462209109e-05	2.40950299563e-05
LOC382853	-3.64195897536e-05	-0.000112790589676
LOC382862	-6.24456809719e-06	-8.56816326543e-05
LOC382863	-0.000124747458341	-8.26221253225e-06
LOC382866	5.96234114288e-05	0.000121573083732
LOC382867	-1.9790178011e-06	1.00152248514e-05
LOC382874	9.4124623739e-06	-6.81894492082e-06
LOC382877	-3.49904235493e-05	2.04574454822e-05
LOC382879	1.26951112694e-06	1.61974585893e-05
LOC382881	-8.0082090396e-05	-9.20747882981e-06
LOC382883	-1.65562583289e-06	2.81052302956e-05
LOC382885	0.00434505849407	-0.00857827129805
LOC382888	8.91283555668e-05	6.11929845513e-05
LOC382895	-9.19935047931e-05	3.98831330887e-05
LOC382900	-4.69497967423e-06	6.35897129277e-05
LOC382908	-8.92705425717e-05	-0.000216705138606
LOC382933	9.93984165729e-06	1.13481280543e-06
LOC382935	5.03331450064e-05	-8.94115736236e-05
LOC382943	-3.110610399e-05	1.40539549592e-06
LOC382949	-2.39574008295e-05	1.50736546413e-05
LOC382953	2.67945571238e-06	-1.69250243235e-05
LOC382955	-4.08776273049e-05	6.22696638067e-05
LOC382964	9.38352136483e-05	4.75440343702e-05
LOC382965	-8.02901903593e-05	-1.40845728078e-05
LOC382967	8.20541152825e-05	0.000228776921327
LOC382980	-3.34939694614e-05	-2.72066624316e-05
LOC382993	3.92755394893e-05	1.57171541856e-05
LOC382994	-2.34808817193e-06	3.69221681877e-05
LOC382997	-1.54965081869e-06	-7.67453194218e-05
LOC382999	4.24731290879e-05	8.1944891103e-06
LOC383001	-5.34621052084e-06	6.69357284647e-05
LOC383005	-1.43143966485e-05	2.05063607772e-05
LOC383007	-3.65739790156e-05	1.31051914627e-05
LOC383010	-0.00767910115331	-0.0089836731285
LOC383012	-9.92545599653e-06	3.41798632285e-05
LOC383018	-8.83344159385e-05	0.000145588918457
LOC383021	-1.45910461768e-05	-2.42759276053e-05
LOC383022	-6.3730669462e-06	-2.31660906041e-05
LOC383025	-9.89508900548e-07	3.73971961188e-05
LOC383026	4.90693776129e-05	-0.000170235829747
LOC383027	-2.23648778093e-05	7.07204756549e-05
LOC383028	-6.14458405374e-05	-5.94352778604e-05
LOC383029	-9.8528027618e-05	4.89951460677e-05
LOC383033	2.51621316784e-06	-4.85086735487e-05
LOC383036	0.000103258449304	-1.61357671913e-05
LOC383038	3.1985339744e-06	4.00608994055e-06
LOC383046	-4.253085813e-06	-2.38413712992e-05
LOC383047	-1.26330005593e-05	1.28570535586e-05
LOC383049	-1.55545602594e-05	-1.29973289035e-05
LOC383055	-1.52041786725e-05	7.4022177998e-06
LOC383057	3.93158307475e-06	-6.81524836614e-05
LOC383062	-3.85653388437e-05	-1.12071027514e-06
LOC383065	-1.5611420243e-05	1.54261510374e-06
LOC383066	1.25810658392e-06	1.31122283818e-05
LOC383067	-0.0001082951293	-4.7923447646e-05
LOC383070	5.48320109897e-06	-4.6037394149e-05
LOC383074	-9.26605699985e-05	-0.000109912662199
LOC383077	-0.00360636661708	-0.000536011922528
LOC383078	-0.000121774127367	-2.32223594361e-05
LOC383080	-7.91607120439e-06	-7.36598306384e-05
LOC383082	-9.89508900548e-06	1.05301276188e-05
LOC383084	3.79954523291e-05	-5.34267003986e-06
LOC383085	1.52270362478e-05	1.50228372771e-05
LOC383088	-7.91607120439e-06	-3.11941941398e-05
LOC383090	-6.57293429535e-06	1.45624074105e-05
LOC383092	-0.00020139278526	1.94681917433e-05
LOC383095	2.14575693991e-05	4.62905060603e-05
LOC383096	-5.99121486253e-05	9.67009308679e-06
LOC383097	-4.16122788779e-06	-8.62844299712e-06
LOC383098	6.65429541695e-05	4.44207550426e-05
LOC383099	0.0036533856957	-0.0351800714176
LOC383100	6.55899077489e-05	-1.75588757407e-06
LOC383104	3.00055850264e-05	3.88691464161e-05
LOC383109	-6.92656230384e-06	3.40305278456e-05
LOC383110	1.61860412394e-05	-5.52448729788e-05
LOC383118	9.13866849828e-07	1.01083343165e-07
LOC383123	-8.78174540165e-07	5.00761242568e-06
LOC383124	1.4485250947e-05	2.02375174301e-05
LOC383125	0.000897796145809	-0.000681736654488
LOC383128	2.80663102872e-05	7.32101278319e-05
LOC383150	5.77773246363e-05	7.81830227017e-05
LOC383153	-8.26439355421e-05	-1.86476851273e-05
LOC383154	-2.2540223813e-05	-0.00016537728003
LOC383159	-3.22070969461e-05	-3.50068239075e-05
LOC383162	-3.76654402514e-05	-0.000274319343173
LOC383165	-2.00750935549e-05	-4.37574910777e-05
LOC383182	-0.000112932917667	7.35725984608e-05
LOC383183	-2.05879555237e-05	3.85321508231e-05
LOC383184	-4.58554099345e-05	3.86207328594e-05
LOC383191	2.0051588588e-05	-5.70378214019e-05
LOC383196	0.0143815245294	0.00472292593529
LOC383199	-0.000656394571455	0.000445774393617
LOC383205	1.41536990691e-06	-1.19713731239e-05
LOC383206	-7.65142516704e-05	7.66164663804e-05
LOC383208	5.06553126776e-05	-1.98940937098e-05
LOC383213	-3.1376210699e-05	-3.77229299655e-05
LOC383215	-3.95491410705e-05	1.54382039855e-05
LOC383226	1.49425549049e-05	-4.04200608712e-05
LOC383238	-1.3622205261e-05	-3.83998650447e-05
LOC383248	-8.58077243636e-05	-8.38403172824e-06
LOC383251	-4.40071895225e-05	4.20411137812e-05
LOC383260	-3.6270772619e-05	3.09668705242e-06
LOC383262	-3.78127576565e-05	8.23258872856e-05
LOC383269	4.08221669747e-05	3.49804216868e-06
LOC383271	-7.82886441165e-07	-2.08131908241e-06
LOC383272	-6.40220218108e-05	-6.21165099202e-05
LOC383278	6.67439446251e-06	-1.20362719626e-05
LOC383279	8.891051428e-05	4.68540359837e-05
LOC383280	-7.3869775604e-05	-4.32273963269e-06
LOC383293	-0.000159719806769	0.000222184964869
LOC383301	-0.000155289028396	-6.8410227858e-06
LOC383303	-0.000151756884045	0.000125366990557
LOC383306	5.74544968655e-05	8.00900587139e-05
LOC383308	0.00945433805143	0.0666189091693
LOC383319	1.15251666999e-05	1.29750091991e-05
LOC383324	9.94689351852e-05	2.32057158729e-05
LOC383327	2.20168652186e-06	-1.69467031903e-05
LOC383330	0.00225192220829	0.00213270095189
LOC383334	-2.22869147436e-05	-1.11054755265e-05
LOC383335	-2.71925696127e-05	-6.9784280874e-05
LOC383336	-6.87115166148e-05	-8.88172772643e-05
LOC383347	0.000122970808055	4.18424002336e-05
LOC383349	7.96355293094e-05	5.15469399767e-05
LOC383362	-9.33071619186e-06	4.70878768851e-06
LOC383364	-0.000103562315464	0.000136666990745
LOC383365	5.46928932199e-05	-2.94155157642e-05
LOC383367	-6.07242695401e-05	4.35105616668e-05
LOC383368	5.34789665693e-05	-6.4040587151e-07
LOC383370	6.0684476545e-05	2.03920381474e-06
LOC383371	4.88551223902e-05	0.000202942618994
LOC383373	-8.32245577558e-06	3.67962074812e-05
LOC383376	-4.24280892755e-05	-9.43421960915e-05
LOC383383	8.70764352769e-06	-1.4771827052e-05
LOC383384	-1.11107172955e-05	-1.90331715732e-05
LOC383385	-0.000325009632817	-1.53204487648e-05
LOC383388	-6.03248293725e-05	-1.60101467877e-06
LOC383389	-3.94387219703e-05	-5.39162517232e-06
LOC383401	-1.48150105554e-05	-1.35660340989e-06
LOC383404	-1.24823243329e-05	4.7009425031e-05
LOC383406	6.90342177206e-05	-0.000110031996143
LOC383407	-0.000214769907837	-4.76257566323e-05
LOC383408	-1.65230592627e-05	-7.86704248669e-05
LOC383412	-4.23205428172e-05	-5.06411335639e-05
LOC383414	-9.35943240925e-06	1.14119247983e-05
LOC383415	2.27476575586e-05	-0.000132354446995
LOC383416	-2.67257208264e-05	5.33672630526e-06
LOC383428	2.04442319887e-06	-4.91706593755e-05
LOC383431	-3.12898053048e-05	5.39915286308e-06
LOC383433	2.73355840223e-06	-3.79918373206e-05
LOC383437	-2.24867247894e-05	3.08523020748e-06
LOC383439	-3.47817623204e-05	-3.99156575286e-05
LOC383443	0.00010430473731	5.97588106587e-05
LOC383444	1.5726332299e-06	1.58591742154e-06
LOC383445	-8.21480429596e-06	1.84996079219e-05
LOC383446	2.51394156774e-05	4.82577441198e-05
LOC383453	-2.24530553891e-05	-5.62044093239e-05
LOC383455	-2.79656920369e-06	-3.33800986411e-05
LOC383456	5.72241665724e-05	0.000258319706986
LOC383458	-1.0698282719e-05	-3.04098892223e-05
LOC383460	-0.000148458415859	-5.97448018505e-05
LOC383461	-8.12244235876e-05	5.00761242568e-06
LOC383463	1.25832862516e-05	-2.7000578057e-05
LOC383466	5.9464686311e-05	-0.0001133852088
LOC383473	-7.14778117981e-07	6.38161698377e-06
LOC383482	-2.26297114274e-05	-6.06804495085e-06
LOC383483	-6.4101730172e-05	-0.000107568198595
LOC383487	2.71403510082e-05	-7.10792545799e-05
LOC383490	2.20168652186e-06	-1.93917319027e-05
